,1,2,3
458,0.0,0.0,0.20735228215767634
459,0.0,0.7209769992187895,0.0
460,1.0,0.46759222432869174,0.0
461,0.0,0.36239478700352507,0.22027786998616875
462,0.20126586242490885,0.0,0.25291258644536657
463,0.34564012252250326,0.39356273649118567,0.2784504994621177
464,0.18938717581626086,0.34988790046857904,0.21538492392807748
465,0.31009614832260557,0.3422466700350538,0.284379806362379
466,0.9910703048788053,0.0,0.0
467,0.3306034531148168,0.3999147100805614,0.0
468,0.0,0.2932555412669162,0.0
469,0.44095812975680715,0.31726561107502127,0.0
470,0.36101998708376,0.3196620884098513,0.0
471,0.2046039036141509,0.3352948073049096,0.17238201936376213
472,0.0,0.0,0.0
473,0.12637491090295705,0.13560205992095586,0.2244969571230982
474,0.18787634206883186,0.19034824507520687,0.3263751037344398
475,0.0,0.43890825957007407,0.0
476,0.29112787451827526,0.3022155861067288,0.2028124481327801
477,0.3938132628395757,0.47852621628622904,0.18017676348547718
478,0.0,0.38585365781802167,0.4987049792531121
479,0.36573796970808864,0.46201755587668175,0.4476448132780083
480,0.0,0.0,0.0
481,0.22758993951347253,0.4548434804768576,0.2699577455048409
482,0.0,0.47541138760364793,0.0
483,0.0,0.0,0.0
484,0.29719154500328815,0.18280380667029036,0.20326998616874137
485,0.0,0.3178470997744752,0.0
486,0.15676672715122458,0.29280495364494896,0.1739582295988935
487,0.0,0.0,0.21706445366528354
488,0.0,0.0,0.21023928077455048
489,0.8449241717446319,0.46530070220560615,0.3526210235131397
490,0.33045061684992244,0.2602884954848391,0.19759658828953433
491,0.354386233391612,0.37463339328669637,0.7315258644536653
492,0.2575788372193332,0.731232166820601,0.21738035961272476
493,0.28164427103305695,0.35087100725648235,0.7359701244813278
494,0.338630459046479,0.5552165686348163,0.317113969571231
495,0.3574343911926921,0.3063874637075926,0.0
496,0.8029768210805326,0.0,0.47799806362378977
497,0.3733866369502547,0.0,0.8919681881051176
498,0.6506133441421661,0.6727994881622797,0.0
499,0.0,0.38204507255535375,0.0
500,0.0,0.7944244108882378,0.0
501,0.3582123592936365,0.312398635361289,0.5863255878284923
502,0.4279955070865016,1.0,0.4078534808667589
503,0.6074505906550471,0.0,0.3521554633471646
504,0.4328825254380797,0.0,0.9737535269709544
505,0.5111241560277067,0.5593333294051851,0.0
506,0.4172145679352274,0.8849326298019773,0.4798197095435684
507,0.36444255434304146,0.562762848359237,0.507463623789765
508,0.0,0.0,0.0
509,0.0,0.5901029444908458,1.0
510,0.0,0.0,0.46638782849239274
511,0.32617435269607303,0.48376269221534307,0.0
512,0.0,0.2971075816698853,0.0
513,0.24205985076011424,0.49891767239538,0.24091728907330567
514,0.33352275379436713,0.39876026412869003,0.0
515,0.0,0.20759588487186625,0.0
516,0.2892302724523071,0.43112525981018207,0.3011836791147995
517,0.16650989132278016,0.2962576285867063,0.3811161825726141
518,0.0,0.0,0.4171286307053942
519,0.20811838271658187,0.5825594881229983,0.44819349930843705
520,0.5020322693290113,0.18279662552422365,0.2869269709543568
521,0.16528473927925488,0.6442228232289084,0.0
522,0.0,0.3919392187796913,0.18993222683264177
523,0.0,0.0,0.0
524,0.0,0.0,0.0
525,0.4714746670936628,0.0,0.16320497925311203
526,0.0,0.218829222771672,0.4377430152143845
527,0.22178117667773745,0.24616931890328067,0.0
528,0.1788342354808995,0.0,0.0
529,0.0,0.5806888302612759,0.20243402489626555
530,0.35167654095293016,0.3223250046769516,0.40422295988934986
531,0.0,0.0,0.0
532,0.0,0.4909156660936481,0.0
533,0.2206801056224641,0.313241836939619,0.42446473029045645
534,0.0,0.0,0.0
535,0.3855222893769539,0.0,0.4522973720608575
536,0.0,0.0,0.0
537,0.0,0.0,0.0
538,0.19988989289447268,0.23972635782582888,0.675617704011065
539,0.36865727742170845,0.41335446022414335,0.2857319156293223
540,0.5585999055802766,0.3895377698821998,0.0
541,0.0,0.27799173910417596,0.2631123098201936
542,0.0,0.0,0.0
543,0.29828744601738433,0.2816589110289146,0.36874827109266944
544,0.0,0.301673685776617,0.0
545,0.2864001919119285,0.3192140953744581,0.36109446749654217
546,0.3579057019940997,0.34639675868845027,0.44963457814661134
547,0.0,0.0,0.0
548,0.0,0.0,0.0
549,0.17858385777246263,0.18894405482123736,0.28531738128169665
550,0.0,0.2096415908411295,0.6721715076071922
551,0.195143411033636,0.47890252938377664,0.13089958506224067
552,0.34323726116625497,0.2913483025243754,0.0
553,0.17890587748006875,0.20755648063447452,0.42763983402489625
554,0.0,0.0,0.0
555,0.17486546568087277,0.1749073079761542,0.0
556,0.0,0.13592362795918458,0.0
557,0.24247729465630452,0.1650249461966441,0.13562047026279392
558,0.1316050230347492,0.22430825308862934,0.14125311203319502
559,0.10585644538693474,0.17489626005912845,0.13824343015214385
560,0.0,0.0,0.0
561,0.2313393518521254,0.7319594880247945,0.24877344398340248
562,0.0,0.0,0.0
563,0.1858635711808315,0.3569124423114599,0.0
564,0.0,0.0,0.0
565,0.0,0.17482113422335355,0.0
566,0.265738512738264,0.2139309446263668,0.1538536652835408
567,0.6014849539984508,0.2533353661500661,0.4044544951590595
568,0.21557387752497426,0.2509228693355488,0.21098035961272474
569,0.0,0.0,0.0
570,0.18696464223610484,0.0,0.0
571,0.0,0.0,0.0
572,0.0,0.0,0.0
573,0.0,0.4959916315711169,0.0
574,0.0,0.3767851592594066,0.1851204702627939
575,0.0,0.0,0.0
576,0.33408441722015647,0.0,0.0
577,0.38332310157565125,0.6728199881860942,0.0
578,0.17361190303011684,0.0,0.16044508990318118
579,0.4385249606633724,0.0,0.4889933609958506
580,0.0,0.41952918196803174,0.33463291839557396
581,0.3063128270789622,0.0,0.0
582,0.2632793246212723,0.6930269966900441,0.0
583,0.0,0.3673228024588244,0.0
584,0.2967760214081065,0.0,0.0
585,0.24127991311967376,0.0,0.0
586,0.0,0.7959416581597706,0.19346749654218534
587,0.3019968767042671,0.0,0.6041424619640388
588,0.22122635740169683,0.3479355493981831,0.2365463347164592
589,0.2504585087946832,0.33287373998506326,0.0
590,0.24632779360959278,0.0,0.0
591,0.0,0.45797121943962016,0.0
592,0.0,0.17563389265254595,0.2561235131396957
593,0.0,0.22357375073836916,0.0
594,0.1392630357418241,0.0,0.24287939142461965
595,0.4149475048790417,0.3200332984219156,0.3587715076071923
596,0.0,0.0,0.15256044260027662
597,0.4423413373448914,0.4800213151145816,0.0
598,0.0,0.0,0.17480470262793912
599,0.16792274048028008,0.1906542723768194,0.0
600,0.22558155085085094,0.36288739521050706,0.19760184416781926
601,0.5009433109416388,0.0,0.16491756569847857
602,0.2609378868298666,0.2879387575028509,0.3458259632483699
603,0.4509411346004956,0.0,0.45724619640387276
604,0.20759537150340265,0.0,0.0
605,0.2986644158769306,0.2529679124297905,0.21368372521899492
606,0.0,0.0,0.5567637621023512
607,0.2343532889044614,0.33012681863035614,0.17884117104656527
608,0.21926929165577674,0.2390121099901158,0.14892752420470262
609,0.41500836364947,0.0,0.0
610,0.29906869966830624,0.3109858113647549,0.2302964315352697
611,0.0,0.0,0.0
612,0.21436394017405608,0.3268639186323366,0.17244647302904564
613,0.0,0.2980006216294646,0.0
614,0.20206244267409104,0.1949828462674981,0.17768063623789765
615,0.18331341144133065,0.33285422199831777,0.0
616,0.16538595391395752,0.24515671593055624,0.21837399723374826
617,0.0907667200608824,0.18280067642713313,0.2223969571230982
618,0.18355103638153056,0.19991638568131034,0.11848672199170125
619,0.17278750303555274,0.20345070640381463,0.0
620,0.26056874588981727,0.2163845028658297,0.36164481327800835
621,0.27557067899283266,0.0,0.2695449515905947
622,0.28880782733261073,0.335649345005826,0.2441235961272476
623,0.41220364093010314,0.25640484576371303,0.0
624,0.17811840635105583,0.0,0.39633195020746886
625,0.28597427899590516,0.30604184803663786,0.2539874135546335
626,0.2640708431539497,0.5757069562104761,0.3292585062240664
627,0.16218891862237017,0.24499483325747096,0.3758265560165975
628,0.3700415612224459,0.2257291993500879,0.2533387275242047
629,0.32506102125743674,0.0,0.21106486860304288
630,0.3014001062369604,0.36699670477461516,0.22804965421853385
631,0.0,0.0,0.0
632,0.16832354176772868,0.0,0.3099972337482711
633,0.0,0.0,0.0
634,0.2120124577312205,0.1859522788906713,0.18969011065006916
635,0.16304094140836647,0.18130442019794923,0.0
636,0.0,0.22977605135661056,0.1199491009681881
637,0.22099636442704423,0.2610693815502311,0.17383607982612134
638,0.15684368690703318,0.0,0.11824605809128629
639,0.21381994633117415,0.30757157945440966,0.19619903181189485
640,0.0,0.0,0.0
641,0.09751990170422284,0.14594756674946877,0.11789822498847394
642,0.15587477195194563,0.2736425990910341,0.1757483501284331
643,0.3517105155092372,0.0,0.23518478561549103
644,0.1652965565162313,0.2521180084484649,0.2270838174273859
645,0.14910753272045202,0.3207174713723919,0.17351157215306592
646,0.2515418170656264,0.30588463617736183,0.21946007376671275
647,0.21839095910467884,0.43885223435529025,0.2615731673582296
648,0.0,0.367971131056284,0.3304625172890733
649,0.18837665433931897,0.36609068351253055,0.18463642231443061
650,0.0,0.0,0.24533056708160444
651,0.21060901312481425,0.4172549682482865,0.22386196403872752
652,0.31295042137312745,0.0,0.16251258644536654
653,0.23448214602599124,0.0,0.1751673582295989
654,0.16119371031501015,0.28402169221681617,0.16030124481327798
655,0.0,0.0,0.3054904564315353
656,0.1575435996958243,0.1981796991578541,0.14476798063623791
657,0.0771661881670461,0.19050843987207985,0.11361786998616877
658,0.17444989284720372,0.20552155953659354,0.1344390041493776
659,0.18729532791749362,0.16103407030305172,0.1437345781466113
660,0.13990604114880087,0.2860228382540756,0.17277786998616873
661,0.14002953127520396,0.2036646677302128,0.1346560165975104
662,0.1549151138324895,0.48274794103653035,0.2854323651452282
663,0.0,0.22682699403854398,0.0
664,0.29643726061478387,0.49284119527659814,0.2204946980175196
665,0.3029144851554823,0.45301118343814123,0.15978017519594284
666,0.26195653265722985,0.18834047028773196,0.10503623789764868
667,0.2578087809554985,0.27855383257151806,0.1550343937298294
668,0.0,0.15608018430871712,0.20995601659751037
669,0.31059273488087924,0.0,0.2793629322268326
670,0.270252897734222,0.0,0.0
671,0.23683456400008743,0.28221498951920937,0.18368879668049792
672,0.2681074045034308,0.19035634688102573,0.0
673,0.1855743443058348,0.0,0.26151479944674966
674,0.17570606513779194,0.0,0.18448243430152145
675,0.23892779057650193,0.3272509639921379,0.27973204241585986
676,0.20263725277601669,0.25855661173642325,0.33908118948824345
677,0.19643369574829603,0.2502043864649759,0.20320096818810512
678,0.0,0.0,0.0
679,0.27523881158774627,0.0,0.0
680,0.3504183006458711,0.0,0.30319460580912866
681,0.23937719025101584,0.31638987951878217,0.14577759336099586
682,0.4359872090226968,0.375847375235873,0.22214619640387276
683,0.0,0.0,0.0
684,0.0,0.0,0.0
685,0.0,0.28261989567820217,0.2271749654218534
686,0.3440692931263662,0.3639377575085327,0.23605325034578142
687,0.22865821773613645,0.3382677013409225,0.0
688,0.17846509454085013,0.30133733808050056,0.22672165975103734
689,0.0,0.23020452640525826,0.0
690,0.17008046947519057,0.2190410205476526,0.17395909201855017
691,0.20460153078799617,0.32390464637511535,0.31253490087597974
692,0.2661871773525017,0.0,0.2462582295988935
693,0.3411840162416105,0.1740275255170057,0.26719730290456434
694,0.1562190966943446,0.24264716930269967,0.16414845550945137
695,0.10788487411392879,0.14245405171309003,0.0
696,0.06825547448274476,0.0,0.0
697,0.0,0.0,0.0
698,0.12448563014135976,0.27361694809393966,0.14333582295988936
699,0.18944467405992405,0.25917529508986376,0.0
700,0.2298452591904129,0.1491321492912393,0.0
701,0.17997666686559013,0.0,0.23665255878284924
702,0.17728090891884296,0.22449563803684902,0.23883236514522824
703,0.15334135329816131,0.18772012974673757,0.0
704,0.0,0.4339599711870324,0.17142600276625172
705,0.2082455657295401,0.0,0.0
706,0.0,0.0,0.21419723374827107
707,0.2109660836013806,0.2922984847659044,0.17123928077455047
708,0.0,0.3854576513699663,0.0
709,0.15971350290674485,0.0,0.15918561549100968
710,0.171366938207077,0.24855741823436608,0.1571407192254495
711,0.09120646899186559,0.17524021854252933,0.20244591977869986
712,0.0,0.19325421551687313,0.0
713,0.08057553489246018,0.32999391628035785,0.0
714,0.176090863916835,0.2505562012449284,0.07688713692946059
715,0.10140400592516262,0.17374009554238642,0.0
716,0.1415829070757479,0.0,0.16590705394190872
717,0.10508369656565489,0.1943695290451843,0.21107510373443983
718,0.11242584437604888,0.16625445660697352,0.09343430152143845
719,0.2469770030659821,0.0,0.0
720,0.13626727753903678,0.13517669670227042,0.07827960981291404
721,0.0,0.0,0.10387496542185339
722,0.057374669127915764,0.178913230080553,0.11336825726141081
723,0.029550035067650728,0.04310013390075435,0.0
724,0.1076052672084082,0.1581235228671891,0.12007669432918396
725,0.14772215863892216,0.10813394298194576,0.0
726,0.0,0.24403366447623298,0.0
727,0.13275593239172517,0.22342784741364866,0.16323703319502075
728,0.16334455349683635,0.19114618088238977,0.14812275774018507
729,0.17194582033191072,0.18916980059246297,0.10955283540802213
730,0.12037569359795279,0.16318976442403774,0.13005656984785616
731,0.14306611803174465,0.0,0.13075325034578147
732,0.25365935514519544,0.20195739628583761,0.18250013831258644
733,0.15174971919290636,0.0,0.0
734,0.11736288903082703,0.12121866626599555,0.0
735,0.08175519057362642,0.0,0.0
736,0.14178163361090051,0.136421152489243,0.08851950207468881
737,0.0,0.13817408865732456,0.0908356846473029
738,0.0,0.0,0.0
739,0.0,0.0,0.0
740,0.0,0.0,0.0
741,0.0,0.0,0.0
